AÑO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2026;01;46;Valencia/València;005;Alaquàs;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;8
2026;01;03;Alicante/Alacant;049;Callosa de Segura;A ;AGRICULTURA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;048;Callosa d'en Sarrià;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;4
2026;01;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;>44  ;6
2026;01;03;Alicante/Alacant;063;Dénia;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;6
2026;01;03;Alicante/Alacant;047;Calp;C ;CONSTRUCCIÓN;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;011;Alfàs del Pi, l';S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;11
2026;01;03;Alicante/Alacant;063;Dénia;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;22
2026;01;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;17
2026;01;46;Valencia/València;146;Xeresa;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;8
2026;01;46;Valencia/València;054;Benetússer;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;01;46;Valencia/València;147;Llíria;I ;INDUSTRIA;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;3
2026;01;46;Valencia/València;202;Pobla de Vallbona, la;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;5
2026;01;46;Valencia/València;111;Chiva;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;4
2026;01;46;Valencia/València;060;Benifaió;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;1
2026;01;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;25-44;3
2026;01;46;Valencia/València;191;Pedralba;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;1
2026;01;46;Valencia/València;081;Canals;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;01;46;Valencia/València;109;Cheste;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;6
2026;01;46;Valencia/València;105;Cullera;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;01;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;01;46;Valencia/València;197;Polinyà de Xúquer;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;1
2026;01;03;Alicante/Alacant;093;Novelda;I ;INDUSTRIA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;1
2026;01;46;Valencia/València;139;Guadassuar;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;01;12;Castellón/Castelló;135;Vila-real;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;1
2026;01;03;Alicante/Alacant;059;Crevillent;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;01;12;Castellón/Castelló;138;Vinaròs;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;1
2026;01;03;Alicante/Alacant;083;Xixona/Jijona;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;7
2026;01;12;Castellón/Castelló;046;Cirat;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2026;01;12;Castellón/Castelló;901;Alqueries, les/Alquerías del Niño Perdido;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;4
2026;01;46;Valencia/València;037;Alqueria de la Comtessa, l';I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2026;01;12;Castellón/Castelló;009;Almassora;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;2
2026;01;46;Valencia/València;093;Catadau;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;1
2026;01;46;Valencia/València;186;Paiporta;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;3
2026;01;46;Valencia/València;194;Picassent;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;6
2026;01;46;Valencia/València;191;Pedralba;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;>44  ;2
2026;01;12;Castellón/Castelló;084;Onda;I ;INDUSTRIA;1;Directores y gerentes;H;Hombre;>44  ;1
2026;01;12;Castellón/Castelló;901;Alqueries, les/Alquerías del Niño Perdido;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;902;Pilar de la Horadada;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;1
2026;01;46;Valencia/València;203;Pobla Llarga, la;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;1
2026;01;03;Alicante/Alacant;095;Ondara;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;10
2026;01;46;Valencia/València;227;Senyera;I ;INDUSTRIA;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;<25  ;1
2026;01;46;Valencia/València;198;Potries;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;1
2026;01;12;Castellón/Castelló;135;Vila-real;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;104;Petrer;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;01;46;Valencia/València;029;Algemesí;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;3
2026;01;46;Valencia/València;145;Xàtiva;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;01;46;Valencia/València;202;Pobla de Vallbona, la;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;6
2026;01;46;Valencia/València;250;València;C ;CONSTRUCCIÓN;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;10
2026;01;03;Alicante/Alacant;058;Cox;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;6
2026;01;12;Castellón/Castelló;060;Figueroles;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;1
2026;01;12;Castellón/Castelló;005;Alcora, l';I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;6
2026;01;46;Valencia/València;214;Riba-roja de Túria;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;17
2026;01;46;Valencia/València;146;Xeresa;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;20
2026;01;46;Valencia/València;230;Silla;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;10
2026;01;46;Valencia/València;025;Alfara del Patriarca;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;3
2026;01;03;Alicante/Alacant;058;Cox;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;21
2026;01;46;Valencia/València;055;Beniarjó;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2026;01;03;Alicante/Alacant;064;Dolores;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;2
2026;01;03;Alicante/Alacant;051;Camp de Mirra, el/Campo de Mirra;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;092;Muro de Alcoy;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;102;Pego;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;01;03;Alicante/Alacant;049;Callosa de Segura;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;5
2026;01;03;Alicante/Alacant;099;Orihuela;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;5
2026;01;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;5
2026;01;03;Alicante/Alacant;090;Mutxamel;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;17
2026;01;03;Alicante/Alacant;088;Monforte del Cid;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;3
2026;01;03;Alicante/Alacant;014;Alacant/Alicante;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;7
2026;01;03;Alicante/Alacant;090;Mutxamel;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;13
2026;01;03;Alicante/Alacant;059;Crevillent;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;5
2026;01;03;Alicante/Alacant;076;Guardamar del Segura;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;01;03;Alicante/Alacant;088;Monforte del Cid;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;2
2026;01;46;Valencia/València;257;Castelló;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;01;46;Valencia/València;077;Buñol;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;5
2026;01;46;Valencia/València;014;Albuixech;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;7
2026;01;46;Valencia/València;135;Godella;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;11
2026;01;46;Valencia/València;017;Alzira;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;42
2026;01;46;Valencia/València;169;Mislata;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;4
2026;01;46;Valencia/València;085;Carlet;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;6
2026;01;46;Valencia/València;159;Manises;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;10
2026;01;46;Valencia/València;190;Paterna;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;7
2026;01;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;01;46;Valencia/València;054;Benetússer;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;6
2026;01;46;Valencia/València;178;Nàquera/Náquera;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;2
2026;01;46;Valencia/València;029;Algemesí;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;4
2026;01;46;Valencia/València;213;Requena;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;2
2026;01;46;Valencia/València;085;Carlet;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;<25  ;7
2026;01;46;Valencia/València;013;Alboraia/Alboraya;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;15
2026;01;12;Castellón/Castelló;009;Almassora;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;5
2026;01;12;Castellón/Castelló;082;Nules;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;3
2026;01;46;Valencia/València;039;Anna;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;01;46;Valencia/València;085;Carlet;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;3
2026;01;12;Castellón/Castelló;104;Segorbe;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;2
2026;01;46;Valencia/València;147;Llíria;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;16
2026;01;46;Valencia/València;020;Alcúdia de Crespins, l';S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;1
2026;01;46;Valencia/València;220;Sagunt/Sagunto;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;4
2026;01;46;Valencia/València;093;Catadau;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;3
2026;01;03;Alicante/Alacant;140;Villena;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;01;03;Alicante/Alacant;009;Alcoi/Alcoy;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;13
2026;01;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;01;46;Valencia/València;171;Montcada / Moncada;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;01;03;Alicante/Alacant;084;Orxa, l'/Lorcha;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;01;46;Valencia/València;070;Bétera;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;>44  ;3
2026;01;46;Valencia/València;223;Sedaví;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;4
2026;01;46;Valencia/València;186;Paiporta;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;5
2026;01;03;Alicante/Alacant;095;Ondara;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;24
2026;01;03;Alicante/Alacant;056;Cocentaina;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;1
2026;01;46;Valencia/València;250;València;S ;SERVICIOS;1;Directores y gerentes;H;Hombre;25-44;6
2026;01;12;Castellón/Castelló;028;Benicàssim/Benicasim;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;16
2026;01;46;Valencia/València;110;Xirivella;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;5
2026;01;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;<25  ;2
2026;01;03;Alicante/Alacant;118;San Fulgencio;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;01;03;Alicante/Alacant;094;Nucia, la;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;7
2026;01;46;Valencia/València;048;Bellreguard;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;4
2026;01;46;Valencia/València;160;Manuel;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;4
2026;01;03;Alicante/Alacant;109;Rafal;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;01;46;Valencia/València;019;Alcúdia, l';S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;6
2026;01;46;Valencia/València;250;València;S ;SERVICIOS;1;Directores y gerentes;M;Mujer;25-44;3
2026;01;46;Valencia/València;171;Montcada / Moncada;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;11
2026;01;46;Valencia/València;029;Algemesí;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;2
2026;01;46;Valencia/València;020;Alcúdia de Crespins, l';S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;1
2026;01;46;Valencia/València;204;Puig de Santa Maria, el;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;6
2026;01;03;Alicante/Alacant;023;Beneixama;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;01;03;Alicante/Alacant;093;Novelda;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;3
2026;01;03;Alicante/Alacant;083;Xixona/Jijona;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;01;03;Alicante/Alacant;041;Benissa;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;9
2026;01;12;Castellón/Castelló;084;Onda;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;9
2026;01;46;Valencia/València;111;Chiva;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;8
2026;01;46;Valencia/València;164;Massamagrell;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;9
2026;01;12;Castellón/Castelló;082;Nules;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;4
2026;01;12;Castellón/Castelló;084;Onda;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;5
2026;01;03;Alicante/Alacant;048;Callosa d'en Sarrià;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;6
2026;01;03;Alicante/Alacant;111;Redován;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;6
2026;01;03;Alicante/Alacant;009;Alcoi/Alcoy;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;6
2026;01;03;Alicante/Alacant;066;Elda;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;<25  ;1
2026;01;46;Valencia/València;225;Sellent;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2026;01;46;Valencia/València;244;Torrent;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;2
2026;01;03;Alicante/Alacant;011;Alfàs del Pi, l';S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;7
2026;01;46;Valencia/València;083;Carcaixent;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;01;46;Valencia/València;178;Nàquera/Náquera;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;4
2026;01;46;Valencia/València;097;Cofrentes;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;1
2026;01;46;Valencia/València;184;Ontinyent;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;3
2026;01;46;Valencia/València;223;Sedaví;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;1
2026;01;46;Valencia/València;029;Algemesí;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;7
2026;01;03;Alicante/Alacant;096;Onil;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;4
2026;01;03;Alicante/Alacant;079;Ibi;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;<25  ;2
2026;01;46;Valencia/València;054;Benetússer;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;>44  ;2
2026;01;03;Alicante/Alacant;053;Castalla;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;3
2026;01;03;Alicante/Alacant;094;Nucia, la;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;5
2026;01;03;Alicante/Alacant;121;Santa Pola;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;12
2026;01;46;Valencia/València;017;Alzira;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;4
2026;01;12;Castellón/Castelló;080;Morella;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;1
2026;01;46;Valencia/València;111;Chiva;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;01;12;Castellón/Castelló;050;Coves de Vinromà, les;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;01;46;Valencia/València;214;Riba-roja de Túria;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;01;03;Alicante/Alacant;072;Gaianes;A ;AGRICULTURA;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;1
2026;01;03;Alicante/Alacant;070;Formentera del Segura;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;6
2026;01;03;Alicante/Alacant;024;Benejúzar;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;01;46;Valencia/València;154;Llanera de Ranes;S ;SERVICIOS;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;1
2026;01;46;Valencia/València;193;Picanya;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;23
2026;01;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;2
2026;01;03;Alicante/Alacant;089;Monòver/Monóvar;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;076;Guardamar del Segura;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;2
2026;01;03;Alicante/Alacant;118;San Fulgencio;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;2
2026;01;46;Valencia/València;042;Aielo de Malferit;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;01;46;Valencia/València;159;Manises;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;3
2026;01;46;Valencia/València;223;Sedaví;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;3
2026;01;46;Valencia/València;193;Picanya;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;3
2026;01;46;Valencia/València;059;Benifairó de la Valldigna;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;01;46;Valencia/València;070;Bétera;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;1
2026;01;46;Valencia/València;255;Vilallonga/Villalonga;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;<25  ;2
2026;01;46;Valencia/València;118;Enguera;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;01;46;Valencia/València;156;Llombai;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;3
2026;01;46;Valencia/València;029;Algemesí;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;7
2026;01;46;Valencia/València;178;Nàquera/Náquera;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2026;01;46;Valencia/València;011;Alberic;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;11
2026;01;46;Valencia/València;031;Alginet;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;01;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;8
2026;01;46;Valencia/València;148;Loriguilla;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;01;12;Castellón/Castelló;077;Moncofa;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;5
2026;01;46;Valencia/València;213;Requena;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;>44  ;1
2026;01;03;Alicante/Alacant;081;Xaló;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;1
