AÑO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2026;03;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;5
2026;03;03;Alicante/Alacant;021;Banyeres de Mariola;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;8
2026;03;03;Alicante/Alacant;069;Finestrat;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;065;Elx/Elche;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;17
2026;03;12;Castellón/Castelló;126;Vall d'Uixó, la;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;<25  ;7
2026;03;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;7
2026;03;12;Castellón/Castelló;032;Borriana/Burriana;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;03;03;Alicante/Alacant;066;Elda;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;14
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;8
2026;03;46;Valencia/València;021;Aldaia;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;9
2026;03;46;Valencia/València;205;Puçol;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;10
2026;03;46;Valencia/València;007;Albal;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;6
2026;03;46;Valencia/València;202;Pobla de Vallbona, la;I ;INDUSTRIA;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2026;03;46;Valencia/València;037;Alqueria de la Comtessa, l';I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;03;46;Valencia/València;174;Montesa;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;2
2026;03;46;Valencia/València;065;Beniparrell;I ;INDUSTRIA;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;2
2026;03;46;Valencia/València;191;Pedralba;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2026;03;46;Valencia/València;147;Llíria;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;2
2026;03;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;9
2026;03;46;Valencia/València;214;Riba-roja de Túria;I ;INDUSTRIA;1;Directores y gerentes;H;Hombre;>44  ;2
2026;03;46;Valencia/València;029;Algemesí;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;03;46;Valencia/València;005;Alaquàs;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;22
2026;03;12;Castellón/Castelló;077;Moncofa;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;A ;AGRICULTURA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;3
2026;03;46;Valencia/València;178;Nàquera/Náquera;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;03;03;Alicante/Alacant;082;Xàbia/Jávea;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;7
2026;03;46;Valencia/València;094;Catarroja;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;03;46;Valencia/València;164;Massamagrell;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;6
2026;03;46;Valencia/València;017;Alzira;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;4
2026;03;46;Valencia/València;078;Burjassot;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;5
2026;03;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;1;Directores y gerentes;H;Hombre;>44  ;6
2026;03;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;5
2026;03;03;Alicante/Alacant;015;Almoradí;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;6
2026;03;46;Valencia/València;123;Favara;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;<25  ;6
2026;03;12;Castellón/Castelló;027;Benicarló;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;7
2026;03;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;>44  ;11
2026;03;46;Valencia/València;001;Ademuz;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;6
2026;03;03;Alicante/Alacant;043;Biar;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;03;46;Valencia/València;193;Picanya;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;1
2026;03;12;Castellón/Castelló;003;Albocàsser;C ;CONSTRUCCIÓN;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2026;03;46;Valencia/València;249;Utiel;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;03;46;Valencia/València;204;Puig de Santa Maria, el;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;9
2026;03;46;Valencia/València;199;Pobla de Farnals, la;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;<25  ;1
2026;03;46;Valencia/València;195;Piles;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;2
2026;03;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;5
2026;03;46;Valencia/València;205;Puçol;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;12
2026;03;46;Valencia/València;205;Puçol;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;<25  ;11
2026;03;46;Valencia/València;097;Cofrentes;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;10
2026;03;46;Valencia/València;012;Alborache;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;2
2026;03;46;Valencia/València;214;Riba-roja de Túria;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;6
2026;03;46;Valencia/València;111;Chiva;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;46;Valencia/València;238;Tavernes de la Valldigna;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;4
2026;03;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;3
2026;03;12;Castellón/Castelló;005;Alcora, l';I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;1
2026;03;46;Valencia/València;118;Enguera;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;4
2026;03;03;Alicante/Alacant;023;Beneixama;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;M;Mujer;>44  ;3
2026;03;46;Valencia/València;015;Alcàsser;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;2
2026;03;46;Valencia/València;170;Moixent/Mogente;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;1
2026;03;46;Valencia/València;166;Meliana;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;2
2026;03;46;Valencia/València;015;Alcàsser;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;4
2026;03;03;Alicante/Alacant;042;Poble Nou de Benitatxell, el/Benitachell;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;079;Ibi;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;130;Tollos;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;121;Santa Pola;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;<25  ;1
2026;03;12;Castellón/Castelló;001;Atzeneta del Maestrat;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;050;Campello, el;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;5
2026;03;12;Castellón/Castelló;099;Sant Jordi/San Jorge;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;03;Alicante/Alacant;064;Dolores;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;3
2026;03;46;Valencia/València;007;Albal;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;1
2026;03;46;Valencia/València;216;Rocafort;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;4
2026;03;03;Alicante/Alacant;065;Elx/Elche;I ;INDUSTRIA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;10
2026;03;46;Valencia/València;068;Benissoda;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;1
2026;03;03;Alicante/Alacant;061;Daya Nueva;S ;SERVICIOS;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;M;Mujer;25-44;2
2026;03;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;11
2026;03;46;Valencia/València;183;Olleria, l';I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;03;46;Valencia/València;257;Castelló;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;03;46;Valencia/València;017;Alzira;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;9
2026;03;46;Valencia/València;153;Llocnou de Sant Jeroni;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;2
2026;03;46;Valencia/València;903;San Antonio de Benagéber;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;2
2026;03;46;Valencia/València;125;Fortaleny;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;1
2026;03;46;Valencia/València;128;Font de la Figuera, la;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;1
2026;03;46;Valencia/València;065;Beniparrell;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;2
2026;03;03;Alicante/Alacant;065;Elx/Elche;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;12
2026;03;03;Alicante/Alacant;037;Benimantell;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;14
2026;03;03;Alicante/Alacant;133;Torrevieja;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;<25  ;3
2026;03;46;Valencia/València;181;Oliva;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;3
2026;03;03;Alicante/Alacant;099;Orihuela;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;<25  ;4
2026;03;03;Alicante/Alacant;083;Xixona/Jijona;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;16
2026;03;46;Valencia/València;237;Tavernes Blanques;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;3
2026;03;46;Valencia/València;145;Xàtiva;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;065;Elx/Elche;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;11
2026;03;03;Alicante/Alacant;069;Finestrat;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;10
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;11
2026;03;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;<25  ;10
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;42
2026;03;12;Castellón/Castelló;080;Morella;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;032;Borriana/Burriana;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;>44  ;1
2026;03;03;Alicante/Alacant;093;Novelda;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;3
2026;03;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;20
2026;03;46;Valencia/València;085;Carlet;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;2
2026;03;46;Valencia/València;205;Puçol;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;03;46;Valencia/València;126;Foios;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;109;Rafal;C ;CONSTRUCCIÓN;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;005;Albatera;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;46;Valencia/València;031;Alginet;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2026;03;46;Valencia/València;017;Alzira;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;4
2026;03;03;Alicante/Alacant;090;Mutxamel;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2026;03;12;Castellón/Castelló;009;Almassora;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;027;Benicarló;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;6
2026;03;03;Alicante/Alacant;047;Calp;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;4
2026;03;46;Valencia/València;123;Favara;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;03;46;Valencia/València;029;Algemesí;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;25
2026;03;46;Valencia/València;105;Cullera;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;3
2026;03;46;Valencia/València;186;Paiporta;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;7
2026;03;03;Alicante/Alacant;070;Formentera del Segura;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;077;Fondó de les Neus, el/Hondón de las Nieves;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;1
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;11
2026;03;12;Castellón/Castelló;004;Alcalà de Xivert;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;5
2026;03;03;Alicante/Alacant;099;Orihuela;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;M;Mujer;>44  ;3
2026;03;46;Valencia/València;211;Real de Gandia, el;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;2
2026;03;46;Valencia/València;019;Alcúdia, l';S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;<25  ;1
2026;03;46;Valencia/València;019;Alcúdia, l';S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;5
2026;03;46;Valencia/València;030;Algímia d'Alfara;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;2
2026;03;46;Valencia/València;147;Llíria;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;7
2026;03;46;Valencia/València;190;Paterna;S ;SERVICIOS;1;Directores y gerentes;H;Hombre;25-44;2
2026;03;46;Valencia/València;194;Picassent;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;6
2026;03;46;Valencia/València;068;Benissoda;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;1
2026;03;12;Castellón/Castelló;099;Sant Jordi/San Jorge;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;03;12;Castellón/Castelló;028;Benicàssim/Benicasim;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;2
2026;03;46;Valencia/València;078;Burjassot;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;3
2026;03;46;Valencia/València;186;Paiporta;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;>44  ;19
2026;03;03;Alicante/Alacant;139;Vila Joiosa, la/Villajoyosa;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;2
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;12
2026;03;03;Alicante/Alacant;066;Elda;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;3
2026;03;46;Valencia/València;077;Buñol;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;3
2026;03;46;Valencia/València;195;Piles;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;092;Muro de Alcoy;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;2
2026;03;46;Valencia/València;169;Mislata;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;4
2026;03;03;Alicante/Alacant;063;Dénia;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;11
2026;03;03;Alicante/Alacant;063;Dénia;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;46;Valencia/València;202;Pobla de Vallbona, la;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;5
2026;03;12;Castellón/Castelló;005;Alcora, l';I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;4
2026;03;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;14
2026;03;12;Castellón/Castelló;032;Borriana/Burriana;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;33
2026;03;46;Valencia/València;204;Puig de Santa Maria, el;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;03;46;Valencia/València;215;Riola;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;8
2026;03;46;Valencia/València;017;Alzira;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;7
2026;03;12;Castellón/Castelló;060;Figueroles;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;1
2026;03;12;Castellón/Castelló;082;Nules;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;1
2026;03;12;Castellón/Castelló;136;Vilavella, la;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;2
2026;03;46;Valencia/València;250;València;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;9
2026;03;03;Alicante/Alacant;065;Elx/Elche;C ;CONSTRUCCIÓN;3;Técnicos, profesionales de apoyo;M;Mujer;>44  ;2
2026;03;46;Valencia/València;109;Cheste;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;2
2026;03;46;Valencia/València;105;Cullera;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;088;Monforte del Cid;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;1
2026;03;46;Valencia/València;202;Pobla de Vallbona, la;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;11
2026;03;03;Alicante/Alacant;041;Benissa;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;6
2026;03;03;Alicante/Alacant;113;Rojales;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;3
2026;03;12;Castellón/Castelló;902;Sant Joan de Moró;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;021;Banyeres de Mariola;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;03;46;Valencia/València;903;San Antonio de Benagéber;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;4
2026;03;46;Valencia/València;017;Alzira;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;14
2026;03;46;Valencia/València;122;Faura;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;1
2026;03;46;Valencia/València;166;Meliana;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;4
2026;03;03;Alicante/Alacant;066;Elda;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;104;Petrer;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;11
2026;03;46;Valencia/València;204;Puig de Santa Maria, el;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2026;03;46;Valencia/València;248;Turís;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;4
2026;03;46;Valencia/València;143;Xeraco;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;11
2026;03;46;Valencia/València;213;Requena;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;19
2026;03;03;Alicante/Alacant;077;Fondó de les Neus, el/Hondón de las Nieves;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;9
2026;03;03;Alicante/Alacant;094;Nucia, la;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;9
2026;03;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;9
2026;03;03;Alicante/Alacant;105;Pinós, el/Pinoso;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;03;46;Valencia/València;246;Tous;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;46;Valencia/València;013;Alboraia/Alboraya;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;9
2026;03;46;Valencia/València;082;Canet d'En Berenguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;6
2026;03;03;Alicante/Alacant;021;Banyeres de Mariola;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;<25  ;11
2026;03;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;4
2026;03;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;26
2026;03;12;Castellón/Castelló;005;Alcora, l';I ;INDUSTRIA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;2
2026;03;46;Valencia/València;131;Gandia;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;22
2026;03;46;Valencia/València;257;Castelló;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;13
